Time,Frequency_dev,Power_dev
5.416666666666667,0.000176662438359412,-0.3452668762207036
5.425,0.00017604113479246987,-0.34830429077148484
5.433333333333334,0.0001754325373349986,-0.35154693603515597
5.441666666666666,0.0001748374699619837,-0.35498870849609343
5.45,0.000174256771276656,-0.3586166381835936
5.458333333333333,0.00017369085544725714,-0.36242645263671847
5.466666666666667,0.00017314062005304234,-0.3664305114746096
5.475,0.00017260669633019414,-0.3705932617187502
5.483333333333333,0.00017208960903318087,-0.3749310302734372
5.491666666666666,0.00017159022716877506,-0.37942626953125025
5.5,0.00017110885390284893,-0.3840928649902349
5.508333333333333,0.00017064638790584082,-0.38888137817382784
5.516666666666667,0.000170203124873432,-0.3938343811035159
5.525,0.00016977983429865442,-0.39891815185546875
5.533333333333333,0.0001693768230229173,-0.4041123962402349
5.541666666666667,0.0001689946349919283,-0.40944732666015593
5.55,0.00016863367960482666,-0.41487152099609403
5.558333333333334,0.00016829434462684644,-0.4204121398925782
5.566666666666666,0.0001679770121790927,-0.4260485839843753
5.575,0.00016768214087023559,-0.4317523193359376
5.583333333333333,0.00016740982094636222,-0.4375621032714845
5.591666666666667,0.00016716053154813048,-0.44342453002929716
5.6,0.00016693441579224727,-0.4493554687500003
5.608333333333333,0.00016673187192505236,-0.45533767700195327
5.616666666666666,0.0001665529158543152,-0.46136703491210973
